block,condition,agent,seed,return,opt_frac,gap_regret,model
long_horizon,eval,tf_self_eps0.3,10038,512.89404296875,0.256,188.97814321517944,overwrite
long_horizon,eval,tf_self_eps0.3,10039,507.79595947265625,0.188,235.19007062911987,overwrite
long_horizon,eval,tf_self_eps0.3,10040,484.5561218261719,0.191,278.5324869155884,overwrite
long_horizon,eval,tf_self_eps0.3,10041,468.2840576171875,0.226,240.85568761825562,overwrite
long_horizon,eval,tf_self_eps0.3,10042,534.93701171875,0.21,232.795823097229,overwrite
long_horizon,eval,tf_self_eps0.3,10043,526.5733642578125,0.191,240.90881443023682,overwrite
long_horizon,eval,tf_self_eps0.3,10044,489.79058837890625,0.246,229.6866912841797,overwrite
long_horizon,eval,tf_self_eps0.3,10045,499.342041015625,0.32,225.97586822509766,overwrite
long_horizon,eval,tf_self_eps0.3,10046,491.0538330078125,0.131,270.8631315231323,overwrite
long_horizon,eval,tf_self_eps0.3,10047,522.723388671875,0.265,282.9583077430725,overwrite
long_horizon,eval,tf_self_eps0.3,10048,598.4354248046875,0.274,189.58406972885132,overwrite
long_horizon,eval,optimal,9999,720.04638671875,1.0,0.0,overwrite
long_horizon,eval,optimal,10000,809.16162109375,1.0,0.0,overwrite
long_horizon,eval,optimal,10001,730.55615234375,1.0,0.0,overwrite
long_horizon,eval,optimal,10002,771.5386962890625,1.0,0.0,overwrite
long_horizon,eval,optimal,10003,804.2860107421875,1.0,0.0,overwrite
long_horizon,eval,optimal,10004,747.3536376953125,1.0,0.0,overwrite
long_horizon,eval,optimal,10005,788.2096557617188,1.0,0.0,overwrite
long_horizon,eval,optimal,10006,743.7992553710938,1.0,0.0,overwrite
long_horizon,eval,optimal,10007,780.064208984375,1.0,0.0,overwrite
long_horizon,eval,optimal,10008,789.4412841796875,1.0,0.0,overwrite
long_horizon,eval,optimal,10009,764.0264282226562,1.0,0.0,overwrite
long_horizon,eval,optimal,10010,736.7028198242188,1.0,0.0,overwrite
long_horizon,eval,optimal,10011,777.08935546875,1.0,0.0,overwrite
long_horizon,eval,optimal,10012,830.0558471679688,1.0,0.0,overwrite
long_horizon,eval,optimal,10013,784.14501953125,1.0,0.0,overwrite
long_horizon,eval,optimal,10014,789.767578125,1.0,0.0,overwrite
long_horizon,eval,optimal,10015,742.8001098632812,1.0,0.0,overwrite
long_horizon,eval,optimal,10016,689.3787841796875,1.0,0.0,overwrite
long_horizon,eval,optimal,10017,743.2963256835938,1.0,0.0,overwrite
long_horizon,eval,optimal,10018,734.8409423828125,1.0,0.0,overwrite
long_horizon,eval,optimal,10019,749.2127075195312,1.0,0.0,overwrite
long_horizon,eval,optimal,10020,695.2578125,1.0,0.0,overwrite
long_horizon,eval,optimal,10021,737.1583251953125,1.0,0.0,overwrite
long_horizon,eval,optimal,10022,758.0572509765625,1.0,0.0,overwrite
long_horizon,eval,optimal,10023,707.5208740234375,1.0,0.0,overwrite
long_horizon,eval,optimal,10024,721.34521484375,1.0,0.0,overwrite
long_horizon,eval,optimal,10025,705.8261108398438,1.0,0.0,overwrite
long_horizon,eval,optimal,10026,673.3489990234375,1.0,0.0,overwrite
long_horizon,eval,optimal,10027,701.906982421875,1.0,0.0,overwrite
long_horizon,eval,optimal,10028,777.1934814453125,1.0,0.0,overwrite
long_horizon,eval,optimal,10029,710.290283203125,1.0,0.0,overwrite
long_horizon,eval,optimal,10030,757.3515625,1.0,0.0,overwrite
long_horizon,eval,optimal,10031,744.5101318359375,1.0,0.0,overwrite
long_horizon,eval,optimal,10032,608.35693359375,1.0,0.0,overwrite
long_horizon,eval,optimal,10033,802.5164184570312,1.0,0.0,overwrite
long_horizon,eval,optimal,10034,747.8082885742188,1.0,0.0,overwrite
long_horizon,eval,optimal,10035,838.6690673828125,1.0,0.0,overwrite
long_horizon,eval,optimal,10036,764.4212036132812,1.0,0.0,overwrite
long_horizon,eval,optimal,10037,691.7464599609375,1.0,0.0,overwrite
long_horizon,eval,optimal,10038,701.5033569335938,1.0,0.0,overwrite
long_horizon,eval,optimal,10039,750.0586547851562,1.0,0.0,overwrite
long_horizon,eval,optimal,10040,770.000732421875,1.0,0.0,overwrite
long_horizon,eval,optimal,10041,710.4361572265625,1.0,0.0,overwrite
long_horizon,eval,optimal,10042,776.7017822265625,1.0,0.0,overwrite
long_horizon,eval,optimal,10043,768.8812255859375,1.0,0.0,overwrite
long_horizon,eval,optimal,10044,726.7012939453125,1.0,0.0,overwrite
long_horizon,eval,optimal,10045,716.3232421875,1.0,0.0,overwrite
long_horizon,eval,optimal,10046,766.973388671875,1.0,0.0,overwrite
long_horizon,eval,optimal,10047,807.9196166992188,1.0,0.0,overwrite
long_horizon,eval,optimal,10048,789.1814575195312,1.0,0.0,overwrite
long_horizon,eval,epsgreedy,9999,557.68359375,0.273,163.15784215927124,overwrite
long_horizon,eval,epsgreedy,10000,638.5335693359375,0.412,177.56162452697754,overwrite
long_horizon,eval,epsgreedy,10001,633.76611328125,0.625,95.55337715148926,overwrite
long_horizon,eval,epsgreedy,10002,646.6515502929688,0.461,119.92520666122437,overwrite
long_horizon,eval,epsgreedy,10003,599.279296875,0.18,199.30007696151733,overwrite
long_horizon,eval,epsgreedy,10004,519.1249389648438,0.364,224.07146692276,overwrite
long_horizon,eval,epsgreedy,10005,499.52130126953125,0.309,296.59968662261963,overwrite
long_horizon,eval,epsgreedy,10006,628.1792602539062,0.449,112.73319244384766,overwrite
long_horizon,eval,epsgreedy,10007,670.6819458007812,0.299,112.57904100418091,overwrite
long_horizon,eval,epsgreedy,10008,594.3934326171875,0.407,198.1468005180359,overwrite
