construction,sweep,seed,max_cos,beta,sigma,dim,rho,T,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff,beta_max,max_err,final_err,greedy_agree,select_agree
mwu,beta_x_noise,13,0.0,50.0,1e-05,,,500,0.0015036587642766,0.0001130461745101,0.00022609234902,0.0001331520930062,1.0,0.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,1e-05,,,100,0.000733791693152,4.292184200949123e-05,8.91690128950115e-05,6.228518003981165e-05,1.0,2.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,1e-05,,,500,0.001035801562135,5.657661485869436e-05,0.0001131532297173,0.0001773731410771,1.0,2.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,1e-05,,,100,0.0007297061762836,1.799001891311658e-05,3.5980037826312955e-05,3.209271906945421e-05,1.0,0.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,1e-05,,,500,0.0009396929868664,3.3529639496501784e-05,6.705927944979189e-05,8.781491477818926e-05,1.0,0.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,1e-05,,,100,0.0008068572223592,3.6387951338895386e-05,7.535892594493637e-05,4.732166513685132e-05,1.0,1.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,1e-05,,,500,0.0011860982588978,1.1432654334786465e-05,2.2865308669503388e-05,9.763682511332306e-05,1.0,1.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,1e-05,,,100,0.0010421953036047,5.830612596768869e-05,0.0001166122519353,7.417331257930648e-05,1.0,1.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,1e-05,,,500,0.0010421953036047,4.655333756264924e-07,9.310676069687216e-07,7.417331257930648e-05,1.0,1.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,1e-05,,,100,0.0006285960389753,1.9893691577399508e-05,4.230378171463274e-05,2.7310730291496554e-05,1.0,0.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,1e-05,,,500,0.0006285960389753,4.097159722604715e-09,8.194337508863616e-09,3.4852111898686644e-05,1.0,0.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,1e-05,,,100,0.0007533652652804,1.6490148165515528e-05,3.77344641858653e-05,3.59880579163252e-05,1.0,1.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,1e-05,,,500,0.0007533652652804,6.7914562862370076e-12,1.3592436920863498e-11,3.59880579163252e-05,1.0,1.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.0001,,,100,0.0063972641137767,0.0003014614609168,0.0006029229218336,0.0006826226248513,0.99,-1.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.0001,,,500,0.0101292827594022,0.0001209529031519,0.0002419058063192,0.0009010140051387,0.992,0.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.0001,,,100,0.0080551315117098,0.0002035958513768,0.0004071917027536,0.0006886302605527,1.0,-1.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.0001,,,500,0.0080551315117098,0.0008283157177466,0.0016566326569578,0.0009655647783834,1.0,-1.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.0001,,,100,0.0056315184151214,0.0005079929801898,0.0010266763262797,0.000648246474578,1.0,0.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.0001,,,500,0.0056315184151214,1.6871464234236022e-05,3.596906241307764e-05,0.000648246474578,1.0,0.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.0001,,,100,0.0074857059121511,0.0001568118656279,0.0003168752898484,0.0004740724138694,0.99,-1.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.0001,,,500,0.0074857059121511,9.491516370940813e-05,0.0001898303274186,0.0005888650736491,0.998,-1.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.0001,,,100,0.0083971603657903,7.640593267787404e-05,0.0001600666893405,0.0005073751130509,0.99,-1.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.0001,,,500,0.0083971603657903,7.5465380611206e-09,1.511533626319371e-08,0.0005073751130509,0.998,-1.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.0001,,,100,0.0107123381407351,0.0002386026588823,0.0004902018922415,0.0008881554194283,1.0,1.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.0001,,,500,0.0123871800970637,0.0010050944467958,0.0020101888935916,0.0013446957080002,1.0,1.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.0001,,,100,0.0048889062368664,7.232542793782215e-05,0.0001446508558756,0.0002601716523803,1.0,1.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.0001,,,500,0.0048889062368664,1.0578518061521436e-09,2.120575766849917e-09,0.0002601716523803,1.0,1.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.0001,,,100,0.0078062077319308,6.498934208809537e-05,0.0001299786841762,0.0006832846263096,1.0,0.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.0001,,,500,0.0078062077319308,1.0343620861608116e-05,2.0687241723362728e-05,0.0006832846263096,1.0,0.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.0001,,,100,0.0054870032990068,0.0004624544913742,0.0009249089827486,0.0007765703015907,1.0,-1.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.0001,,,500,0.0054870032990068,2.294237913913477e-05,4.588475827809217e-05,0.0007765703015907,1.0,-1.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.0001,,,100,0.006889474947897,0.0003716616993516,0.0007433233987034,0.0006221694855565,1.0,0.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.0001,,,500,0.006889474947897,8.651418954563894e-06,1.730283790924198e-05,0.0007354112262946,1.0,0.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.0001,,,100,0.0125363691637646,0.0002169127404667,0.0004348840941879,0.0003490795665601,1.0,-1.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.0001,,,500,0.0125363691637646,6.020834969917149e-05,0.0001204167001943,0.0003490795665601,1.0,-1.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.0001,,,100,0.0067837620842979,0.0003329603819924,0.000665920763985,0.0008742409421295,1.0,1.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.0001,,,500,0.0075053000152466,1.0797951589397448e-05,2.159590317901572e-05,0.0008742409421295,1.0,1.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.0001,,,100,0.0097273872720246,0.0002849059205248,0.0005698118410498,0.0009480330507952,1.0,0.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.0001,,,500,0.0097273872720246,7.168043936189861e-12,1.4336300721076275e-11,0.0009480330507952,1.0,0.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.0001,,,100,0.0074510969108411,0.0002967543379979,0.0006343207444655,0.0007652427230021,1.0,0.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.0001,,,500,0.0150394667381777,0.0011315225515681,0.0022630451031362,0.0013318341229574,1.0,0.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.0001,,,100,0.0073326206442393,0.0004290995172405,0.0008914028400794,0.0006229946799199,1.0,2.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.0001,,,500,0.0103857128709796,0.0005658308831156,0.0011316617662313,0.001773092536122,1.0,2.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.0001,,,100,0.0072814950979379,0.0001799770511119,0.0003599541022238,0.0003210578406499,1.0,0.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.0001,,,500,0.0092439862047191,0.0003347463665714,0.0006694927376967,0.0008764985400913,1.0,0.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,0.0001,,,100,0.0080631911127559,0.0003644947951398,0.0007540674001173,0.0004738832113433,0.98989898989899,2.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,0.0001,,,500,0.0118723956296323,0.000114799049578,0.0002295980991559,0.0009773183904359,0.997995991983968,2.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,0.0001,,,100,0.0103869829537129,0.0005825851928327,0.0011651703856653,0.0007413651292383,1.0,1.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,0.0001,,,500,0.0103869829537129,4.642440117330615e-06,9.284888799155046e-06,0.0007413651292383,1.0,1.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,0.0001,,,100,0.0062959218285675,0.0001987419491864,0.0004226560620873,0.000272889670757,1.0,0.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,0.0001,,,500,0.0062959218285675,4.084032256823633e-08,8.168082542628856e-08,0.0003478157828754,1.0,0.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,0.0001,,,100,0.0075027851125814,0.0001646446849991,0.0003769016432348,0.0003602244651069,1.0,1.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,0.0001,,,500,0.0075027851125814,6.780798145200606e-11,1.3571300543305768e-10,0.0003602244651069,1.0,1.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.001,,,100,0.0818003926966546,0.000759734154268,0.0015919171684999,0.0050881748518829,0.97,1.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.001,,,500,0.0818003926966546,7.517522992994685e-08,1.5058118870934045e-07,0.0050881748518829,0.994,1.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.001,,,100,0.1044186853995113,0.002360726029718,0.004850795630329,0.0088957932436888,0.98989898989899,0.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.001,,,500,0.1209705906893949,0.0101300836697625,0.020260167339525,0.0132989686172448,0.997995991983968,0.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.001,,,100,0.0519484436298045,0.0007202409198062,0.0014404818396127,0.0025941751514492,1.0,1.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.001,,,500,0.0519484436298045,1.039413444203774e-08,2.0837601736563482e-08,0.0025941751514492,1.0,1.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.001,,,100,0.0832007581864779,0.0006484953654652,0.0012969907309305,0.0068073570887483,0.9896907216494846,1.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.001,,,500,0.0832007581864779,0.0001058023610817,0.0002116047221635,0.0068073570887483,0.9979879275653925,1.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.001,,,100,0.0551216582859245,0.0046607583184319,0.009321516636864,0.0077877861956107,1.0,-1.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.001,,,500,0.0555696417317658,0.0002374655696583,0.0004749311393163,0.0077877861956107,1.0,-1.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.001,,,100,0.0695498200555833,0.0037244502453825,0.0074489004907652,0.0062637417865397,0.96,2.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.001,,,500,0.0695498200555833,8.639785591701976e-05,0.0001727957118338,0.0074330367669703,0.992,2.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.001,,,100,0.1184687061154416,0.0021698165652361,0.0043499366863481,0.0034918058791446,0.9591836734693876,-3.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.001,,,500,0.1184687061154416,0.0005942542129159,0.0011885084337713,0.0034918058791446,0.9919678714859438,-3.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.001,,,100,0.0664777282535976,0.0033337854811357,0.0066675709622715,0.0088057159499124,0.98989898989899,2.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.001,,,500,0.0792180466037409,0.0001072723302765,0.0002145446605531,0.0088057159499124,0.997995991983968,2.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.001,,,100,0.0642873425314886,0.0030231249613991,0.0060462499227983,0.0068141950803567,0.97,1.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.001,,,500,0.094834686093521,0.0012197804259448,0.0024395608520464,0.0089932441615854,0.972,2.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.001,,,100,0.0834861325444923,0.0020308973480164,0.0040617946960327,0.0068622809306028,0.9595959595959596,1.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.001,,,500,0.0834861325444923,0.0085614065941778,0.0171228258528243,0.0099319817704194,0.9919839679358716,1.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.001,,,100,0.0563342333635811,0.0050143992377037,0.0101561331904059,0.0064624553290649,0.98,2.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.001,,,500,0.0563342333635811,0.0001631454616811,0.0003489411325865,0.0064624553290649,0.996,2.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.001,,,100,0.0688154054342301,0.0015702725460806,0.0031405450921611,0.0047484065122216,0.97,-1.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.001,,,500,0.0712135214816374,0.0009709342430636,0.0019418684861272,0.0059627685110608,0.994,-1.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.001,,,100,0.0885905626493614,0.0028966323868547,0.0057932647737095,0.0094774805820862,0.99,1.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.001,,,500,0.0885905626493614,7.347167318982882e-11,1.4694360772810803e-10,0.0094774805820862,0.998,1.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.001,,,100,0.0797367889956559,0.0029768461270765,0.0063620651066186,0.0075982690292883,0.97,1.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.001,,,500,0.1466495505941117,0.0114199202350976,0.0228398404701951,0.013346903669,0.976,0.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.001,,,100,0.0721675192765901,0.0042790323126071,0.0088851549355512,0.0062439599278111,0.9591836734693876,4.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.001,,,500,0.10526626250075,0.0056645714107271,0.0113291428214543,0.0176605445264781,0.9578313253012049,5.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.001,,,100,0.0708935634409827,0.0018074928888873,0.0036149857777746,0.0032236599454991,0.9897959183673468,-1.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.001,,,500,0.0985304884611814,0.003292972097222,0.0065859442385547,0.0086008044998147,0.997991967871486,-1.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,0.001,,,100,0.0794195660723344,0.0037070623237891,0.0075887256428277,0.004805906351248,0.9595959595959596,1.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,0.001,,,500,0.1177768092975788,0.0011966571952863,0.0023933143905724,0.0098676058800485,0.9899799599198396,2.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,0.001,,,100,0.0992838757233036,0.0057782111828812,0.0115564223657625,0.0073764562653354,1.0,1.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,0.001,,,500,0.0992838757233036,4.5160599019711256e-05,9.032128446668956e-05,0.0073764562653354,1.0,1.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,0.001,,,100,0.0635975505408884,0.0019680182020158,0.004188581634373,0.0027072050247871,0.98,0.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,0.001,,,500,0.0635975505408884,3.955816898493225e-07,7.911651909655829e-07,0.0034084882290397,0.996,0.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,0.001,,,100,0.0715422391625349,0.0016208854808619,0.0037250291514369,0.0036367567158184,0.9797979797979798,3.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,0.001,,,500,0.0715422391625349,6.676719177534094e-10,1.3363561607072251e-09,0.0036367567158184,0.995991983967936,3.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.01,,,100,0.6521927923894268,0.0071831914571448,0.0150810243871831,0.0521785720732697,0.8,6.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.01,,,500,0.7734593353702981,7.246637255181957e-07,1.4526764909291544e-06,0.0521785720732697,0.956,4.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.01,,,100,0.8008892859341298,0.0212280211146349,0.0436850142022199,0.0895415831190919,0.797979797979798,13.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.01,,,500,0.8008892859341298,0.1080183782367306,0.2160367564734613,0.1167936141824448,0.9078156312625252,13.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.01,,,100,0.691729785277009,0.0069031017218326,0.0138062034436651,0.0276415039606038,0.8181818181818182,13.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.01,,,500,0.691729785277009,8.773669080142099e-08,1.760337875873213e-07,0.0276415039606038,0.9579158316633266,16.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.01,,,100,0.6337473411604226,0.0063508252113596,0.0127016504227193,0.0652511793563741,0.8041237113402062,11.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.01,,,500,0.7687287561159034,0.0013378479261327,0.0026756958522657,0.0652511793563741,0.9295774647887324,17.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.01,,,100,0.4771893386319613,0.0311315225181214,0.0622630450362427,0.0665913455916084,0.89,7.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.01,,,500,0.7202392984678274,0.0132814628952786,0.0265629257923501,0.0874496406211489,0.918,7.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.01,,,100,0.5995834645318199,0.0198249140555021,0.0396498281110041,0.0659319248342567,0.8282828282828283,6.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.01,,,500,0.8743563443104981,0.117577125351857,0.235154430759734,0.1310949045545095,0.8997995991983968,15.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.01,,,100,0.5997591053606398,0.0439264156260062,0.090975375887993,0.0623689716587201,0.85,3.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.01,,,500,0.6757108877564197,0.0011768725958726,0.0026249122409805,0.0623689716587201,0.952,6.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.01,,,100,0.5663026396458424,0.0159173712826875,0.031834742565375,0.0478860661812234,0.82,10.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.01,,,500,0.8550001342207699,0.0122621467048502,0.0245242934097005,0.067178469781053,0.94,10.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.01,,,100,0.5822298450034699,0.0502683726731097,0.1005367453462196,0.0795041835478963,0.8469387755102041,12.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.01,,,500,0.8612789848731813,0.0034236404109543,0.0068472808219084,0.0795041835478963,0.9457831325301204,20.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.01,,,100,0.6606204565426511,0.0379405564643257,0.0758811129286516,0.0675106229428716,0.89,5.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.01,,,500,0.9584662492793712,0.0008545027442962,0.0017090054885923,0.0819387196448307,0.942,9.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.01,,,100,0.5852320914060023,0.021754005231983,0.0435832379688088,0.0349577736450365,0.826530612244898,3.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.01,,,500,0.7854649430112088,0.0052255586315748,0.0104511173401423,0.0349577736450365,0.9477911646586346,10.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.01,,,100,0.5889074243427236,0.0337390280836104,0.0674780561672209,0.0936172673305674,0.8181818181818182,5.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.01,,,500,0.8081469666824077,0.0010003560300574,0.0020007120601149,0.0936172673305674,0.935871743486974,9.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.01,,,100,0.5426765847248209,0.0342917728122639,0.0685835456245276,0.1005216432908561,0.89,9.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.01,,,500,0.5426765847248209,9.551879287528207e-10,1.9103760511447557e-09,0.1005216432908561,0.978,9.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.01,,,100,0.6599438893611667,0.0306954149994042,0.0654910079670663,0.0711228125587545,0.84,10.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.01,,,500,0.8518251126656743,0.1229140219310294,0.2458280438620586,0.1390102652656842,0.87,9.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.01,,,100,0.6671536505770671,0.0415307405263096,0.0858401954733948,0.0635529585902623,0.826530612244898,15.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.01,,,500,0.6671536505770671,0.0570564610509629,0.1141129221019258,0.1687498196947862,0.8473895582329317,2.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.01,,,100,0.6703850073504398,0.0188852286783274,0.0377704573566548,0.0335596931872353,0.8877551020408163,3.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.01,,,500,0.7779084211650841,0.0279807189600285,0.0559614382460076,0.0707414164623802,0.931726907630522,-4.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,0.01,,,100,0.6120743427317081,0.0438637911585281,0.0877275823170563,0.0551429586077174,0.8181818181818182,3.0,,,,,
mwu,beta_x_noise,16,0.0,50.0,0.01,,,500,0.7355659844077828,0.0185895836796888,0.0371791673593778,0.1072649871701582,0.905811623246493,14.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,0.01,,,100,0.5973430886186761,0.0530291378623118,0.1060582757246238,0.0698609386368882,0.8888888888888888,12.0,,,,,
mwu,beta_x_noise,17,0.0,50.0,0.01,,,500,0.7153499375031355,0.0003473489311026,0.0006946988081369,0.0698609386368882,0.9739478957915833,12.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,0.01,,,100,0.6994361681526877,0.0178344223495041,0.0382826079215696,0.0249773860361284,0.75,13.0,,,,,
mwu,beta_x_noise,18,0.0,50.0,0.01,,,500,0.6994361681526877,2.931413679907457e-06,5.862846214050982e-06,0.0284667747350829,0.946,15.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,0.01,,,100,0.7105068478115778,0.0139303138836813,0.0331562757572905,0.0399285822415226,0.8484848484848485,14.0,,,,,
mwu,beta_x_noise,19,0.0,50.0,0.01,,,500,0.7105068478115778,5.738538200183996e-09,1.1493173322099596e-08,0.0399285822415226,0.9679358717434868,15.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.03,,,100,0.8313941843207648,0.1002410502565195,0.200482100513039,0.1839765769437484,0.8,16.0,,,,,
mwu,beta_x_noise,4,0.0,50.0,0.03,,,500,1.0960256919535156,0.0483570154386021,0.0967140308846419,0.2448213272238769,0.86,26.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.03,,,100,0.8325287581246376,0.0566512969525588,0.1133025939051177,0.1761385070969151,0.7676767676767676,9.0,,,,,
mwu,beta_x_noise,5,0.0,50.0,0.03,,,500,0.992763194471038,0.5351450080208715,1.0702909124615825,0.6075090296242543,0.8096192384769539,41.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.03,,,100,0.798228552962626,0.0979510396995247,0.2140302130596856,0.1686695318949411,0.77,7.0,,,,,
mwu,beta_x_noise,6,0.0,50.0,0.03,,,500,1.0769883196326566,0.0017054448244865,0.0046812654491634,0.1686695318949411,0.808,22.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.03,,,100,0.8906980979154614,0.049169028861976,0.0983380577239521,0.1396953355883296,0.75,15.0,,,,,
mwu,beta_x_noise,7,0.0,50.0,0.03,,,500,1.0367618012654412,0.0635436226688038,0.1270872453376078,0.2478269871375344,0.842,19.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.03,,,100,0.9657274723642896,0.0191141017300362,0.0403088844127462,0.1675561563380985,0.69,17.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.03,,,500,1.0448042480279565,2.03446884955813e-06,4.077781288713359e-06,0.1675561563380985,0.85,29.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.03,,,100,1.0305487234536492,0.0505934728794846,0.1044284660600619,0.2569650882883912,0.7171717171717171,21.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.03,,,500,1.0305487234536492,0.3367470521171086,0.6734941042342171,0.347006538004618,0.8677354709418837,27.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.03,,,100,0.9180189468313836,0.0187728266096123,0.0392998219691804,0.0974124744661547,0.6868686868686869,22.0,,,,,
mwu,beta_x_noise,2,0.0,50.0,0.03,,,500,1.090906503805434,1.878526304510686e-07,3.779732162135089e-07,0.0974124744661547,0.8797595190380761,45.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.03,,,100,1.0095120074784616,0.0182601990720481,0.0365203981440962,0.1735706218532533,0.711340206185567,22.0,,,,,
mwu,beta_x_noise,3,0.0,50.0,0.03,,,500,1.0449424974309616,0.0071178094552837,0.0142356189105677,0.2886660649721856,0.8169014084507042,45.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.03,,,100,0.9598820560929746,0.1744953970703957,0.3489907941407915,0.2370156099925012,0.7346938775510204,21.0,,,,,
mwu,beta_x_noise,8,0.0,50.0,0.03,,,500,1.040611574593233,0.0262264786098068,0.0524529572196134,0.2737055161534902,0.8594377510040161,45.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.03,,,100,0.9336240457377296,0.1167314629181702,0.2334629258363406,0.2310396211583353,0.78,12.0,,,,,
mwu,beta_x_noise,9,0.0,50.0,0.03,,,500,1.0969888441068525,0.0025173509456359,0.0050347018912717,0.2823867162512069,0.816,42.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.03,,,100,0.9715932979152572,0.0654035576809876,0.1308572864312512,0.1039580681551069,0.7142857142857143,12.0,,,,,
mwu,beta_x_noise,10,0.0,50.0,0.03,,,500,1.0939996179909002,0.0119790822090794,0.0239581646317763,0.1039580681551069,0.8714859437751004,28.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.03,,,100,0.9311508342041402,0.1035065465140112,0.2070130930280225,0.2968420161566815,0.7777777777777778,9.0,,,,,
mwu,beta_x_noise,11,0.0,50.0,0.03,,,500,1.060259607797003,0.002489943230319,0.0049798864606382,0.2968420161566815,0.8476953907815631,29.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.03,,,100,0.9554484673366492,0.1499886882323737,0.2999773764647475,0.3415266454227497,0.72,18.0,,,,,
mwu,beta_x_noise,12,0.0,50.0,0.03,,,500,1.066475352749231,5.737976094266628e-09,1.1475952283791824e-08,0.3415266454227497,0.868,52.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.03,,,100,0.8214479763290705,0.0980973708242512,0.2084113746289679,0.2112369182936856,0.77,17.0,,,,,
mwu,beta_x_noise,13,0.0,50.0,0.03,,,500,1.022666673190505,0.3793175460991087,0.7586350921982173,0.432148342609517,0.802,35.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.03,,,100,0.7190918066478551,0.1154493134811012,0.2361002211887033,0.192020416431122,0.7857142857142857,17.0,,,,,
mwu,beta_x_noise,14,0.0,50.0,0.03,,,500,1.0554384249096669,0.1696246271675877,0.3392492543351755,0.3886708136268708,0.8092369477911646,5.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.03,,,100,0.8465812477795575,0.06292224810335,0.1258444962067002,0.109670600164605,0.8163265306122449,9.0,,,,,
mwu,beta_x_noise,15,0.0,50.0,0.03,,,500,0.9739671495170564,0.0595713121185201,0.1191426242370405,0.151299064524764,0.8594377510040161,1.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.1,,,100,1.319421069879634,0.043900489619632,0.0941109426702651,0.5695117017423283,0.66,20.0,,,,,
mwu,beta_x_noise,0,0.0,50.0,0.1,,,500,1.473950075142265,6.220276807103763e-06,1.2460185290591412e-05,0.5695117017423283,0.698,77.0,,,,,
mwu,beta_x_noise,1,0.0,50.0,0.1,,,100,1.4618101678096147,0.0855056216433985,0.1776038649314436,0.563720188054843,0.6666666666666666,26.0,,,,,
