block,condition,agent,seed,return,opt_frac,gap_regret,model,agreement,tf_pred_true_opt,teacher_true_opt
size_sweep,2x3,tf_legacy,10048,10.000001907348633,0.0,190.00000095367432,residual,,,
size_sweep,2x3,tf_self,9999,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_self,10000,147.75,0.725,52.25004196166992,residual,,,
size_sweep,2x3,tf_self,10001,10.000001907348633,0.0,190.00014686584473,residual,,,
size_sweep,2x3,tf_self,10002,135.40000915527344,0.66,64.5999870300293,residual,,,
size_sweep,2x3,tf_self,10003,79.35000610351562,0.365,120.65009689331055,residual,,,
size_sweep,2x3,tf_self,10004,98.35000610351562,0.465,101.64997959136963,residual,,,
size_sweep,2x3,tf_self,10005,26.14999771118164,0.085,173.84996509552002,residual,,,
size_sweep,2x3,tf_self,10006,74.60000610351562,0.34,125.39997482299805,residual,,,
size_sweep,2x3,tf_self,10007,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_self,10008,92.65001678466797,0.435,107.3500862121582,residual,,,
size_sweep,2x3,tf_self,10009,78.39999389648438,0.36,121.5999755859375,residual,,,
size_sweep,2x3,tf_self,10010,200.0,1.0,0.0,residual,,,
size_sweep,2x3,tf_self,10011,10.000001907348633,0.0,190.0000400543213,residual,,,
size_sweep,2x3,tf_self,10012,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_self,10013,10.000001907348633,0.0,189.99999046325684,residual,,,
size_sweep,2x3,tf_self,10014,34.69999694824219,0.13,165.2999668121338,residual,,,
size_sweep,2x3,tf_self,10015,200.0,1.0,0.0,residual,,,
size_sweep,2x3,tf_self,10016,198.10000610351562,0.99,1.8999996185302734,residual,,,
size_sweep,2x3,tf_self,10017,70.80000305175781,0.32,129.1999740600586,residual,,,
size_sweep,2x3,tf_self,10018,10.000001907348633,0.0,190.00006103515625,residual,,,
size_sweep,2x3,tf_self,10019,10.000001907348633,0.0,189.99993324279785,residual,,,
size_sweep,2x3,tf_self,10020,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_self,10021,61.29999542236328,0.27,138.69997215270996,residual,,,
size_sweep,2x3,tf_self,10022,10.000001907348633,0.0,189.99991703033447,residual,,,
size_sweep,2x3,tf_self,10023,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_self,10024,10.000001907348633,0.0,190.00015258789062,residual,,,
size_sweep,2x3,tf_self,10025,150.60000610351562,0.74,49.39999008178711,residual,,,
size_sweep,2x3,tf_self,10026,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_self,10027,51.79999542236328,0.22,148.2001190185547,residual,,,
size_sweep,2x3,tf_self,10028,10.000001907348633,0.0,190.00001335144043,residual,,,
