construction,sweep,beta,beta_max,sigma,dim,rho,T,max_pred_err_mean,w_linf_mean,w_l1_mean,max_w_linf_mean,decision_agree_mean,regret_diff_mean,max_cos_mean,diverged_mean,max_pred_err_sem,w_linf_sem,w_l1_sem,max_w_linf_sem,decision_agree_sem,regret_diff_sem,n
mwu,beta_x_dim,50.0,,,2048.0,,500,0.2998092119214349,0.12917571139846934,0.2583776316681161,0.20806566269507304,0.9421959101625067,5.7,0.05580562464231039,0.0,0.06165987688942123,0.05338082097545947,0.10676602250359464,0.05134913841482884,0.02479796281418986,3.1456737208259113,20
mwu,beta_x_dim,50.0,,,4096.0,,100,0.20288907592959443,0.10667429317840163,0.22195057141794292,0.11754350659984329,0.9371777410120561,2.5,0.04043502467319148,0.0,0.031139028523120536,0.019256032192516596,0.04036922255083354,0.018316485599896026,0.014325952865610671,1.019545822516343,20
mwu,beta_x_dim,50.0,,,4096.0,,500,0.43299257918836476,0.19531978002356862,0.3906562426491645,0.27232257380521635,0.8911462772384846,13.3,0.04043502467319148,0.0,0.08238272424518199,0.05910611142449189,0.11821343014093698,0.057136619565433595,0.03075379455573996,4.633459546431915,20
mwu,beta_x_dim,50.0,,,8192.0,,100,0.12260469468863108,0.06692868915260805,0.13824948958638875,0.07229911256886354,0.963026486195853,1.25,0.027572015708937015,0.0,0.019878817880103972,0.013103842019926192,0.02657455037422347,0.013047191956309896,0.009410764081157501,0.6644150573407052,20
mwu,beta_x_dim,50.0,,,8192.0,,500,0.27519015042969824,0.1209788216758132,0.2419582868032418,0.16708440401888455,0.9556839808081736,5.8,0.027572015708937015,0.0,0.06330364503927877,0.0425801849142707,0.08516034659819136,0.042218247640739566,0.017336367351651925,2.968784972093182,20
mwu,beta_x_dim,50.0,,,16384.0,,100,0.08970112487778516,0.04137397186244719,0.08955955316189619,0.047665801903484024,0.9843318871441109,0.6,0.020991030318177912,0.0,0.014862723797054504,0.009246926822162604,0.020140892486916234,0.00901258959965546,0.004141427340253327,0.3727564465184373,20
mwu,beta_x_dim,50.0,,,16384.0,,500,0.16018682696626668,0.05274947512265329,0.10549937108314258,0.09344287269675257,0.9888718915694552,1.1,0.020991030318177912,0.0,0.03390112157018478,0.0215245366159849,0.04304935702300407,0.02354919449837571,0.004632007377647983,0.784387122468706,20
mwu,beta_x_dim,100.0,,,32.0,,100,0.9191348839670859,0.5834159537896116,1.1696085936353913,0.7013413222171064,0.7519344539440269,11.9,0.4685909083126097,0.0,0.05778589300776863,0.06951210425446887,0.1389222386085302,0.047507535649778096,0.034629672244793394,2.6743420243412945,20
mwu,beta_x_dim,100.0,,,32.0,,500,1.0267588705168935,0.7253615749830815,1.4507235983248905,0.8587163893745264,0.70982656702867,67.45,0.4685909083126097,0.0,0.04828391016365524,0.08829352210689706,0.17658697088374045,0.04284217278189338,0.04519885154064458,15.650874366023535,20
mwu,beta_x_dim,100.0,,,64.0,,100,0.7943056223868266,0.4892221057408606,1.0191714281791533,0.5813546410119899,0.792075026511698,9.1,0.33225016350453335,0.0,0.056711704565788196,0.06936624666413169,0.14174789788909786,0.05365041804429193,0.03927501843904134,2.929792520047506,20
