construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,19,0.0,10.0,,,,,100,0.000510520147293414,0.0005072119147735976,1.0,1.0,,,,,,
q,beta_route,19,0.0,10.0,,,,,500,0.00526925463308503,0.00526925463308503,1.0,1.0,,,,,,
q,beta_route,12,0.0,20.0,,,,,100,3.738252596363623e-09,3.738252596363623e-09,1.0,1.0,,,,,,
q,beta_route,12,0.0,20.0,,,,,500,3.785385782606454e-08,3.785385782606454e-08,1.0,1.0,,,,,,
q,beta_route,13,0.0,20.0,,,,,100,1.0180409404370039e-08,8.468697743069242e-09,1.0,1.0,,,,,,
q,beta_route,13,0.0,20.0,,,,,500,2.443787640415973e-05,7.683593320040316e-06,1.0,1.0,,,,,,
q,beta_route,14,0.0,20.0,,,,,100,1.6063614974304308e-07,1.3398115883411776e-07,1.0,1.0,,,,,,
q,beta_route,14,0.0,20.0,,,,,500,1.6063614974304308e-07,1.1492695350945326e-07,1.0,1.0,,,,,,
q,beta_route,15,0.0,20.0,,,,,100,1.0196600827572233e-08,7.439695859368101e-09,1.0,1.0,,,,,,
q,beta_route,15,0.0,20.0,,,,,500,3.600953180082911e-08,3.566374218166857e-08,1.0,1.0,,,,,,
q,beta_route,16,0.0,20.0,,,,,100,9.528549060888736e-09,8.301783704922627e-09,1.0,1.0,,,,,,
q,beta_route,16,0.0,20.0,,,,,500,2.3838274243459523e-08,2.3838274243459523e-08,1.0,1.0,,,,,,
q,beta_route,17,0.0,20.0,,,,,100,4.1509309323117805e-09,3.5072305060168674e-09,1.0,1.0,,,,,,
q,beta_route,17,0.0,20.0,,,,,500,4.033109823886605e-08,3.998595499155044e-08,1.0,1.0,,,,,,
q,beta_route,18,0.0,20.0,,,,,100,1.6577835353567827e-05,1.4925118527298054e-05,1.0,1.0,,,,,,
q,beta_route,18,0.0,20.0,,,,,500,1.6577835353567827e-05,7.959815258251624e-06,1.0,1.0,,,,,,
q,beta_route,19,0.0,20.0,,,,,100,2.561541124546096e-06,1.1722870886243797e-06,1.0,1.0,,,,,,
q,beta_route,19,0.0,20.0,,,,,500,2.561541124546096e-06,2.7533720481365265e-07,1.0,1.0,,,,,,
q,beta_route,4,0.0,20.0,,,,,100,6.587038026140135e-09,5.711856210233179e-09,1.0,1.0,,,,,,
q,beta_route,4,0.0,20.0,,,,,500,9.80852972176649e-08,7.280691960431795e-08,1.0,1.0,,,,,,
q,beta_route,5,0.0,20.0,,,,,100,1.4101726875825893e-05,6.004164754935815e-06,1.0,1.0,,,,,,
q,beta_route,5,0.0,20.0,,,,,500,1.4101726875825893e-05,1.790269164025915e-06,1.0,1.0,,,,,,
q,beta_route,6,0.0,20.0,,,,,100,1.0849994680484087e-08,1.0849994680484087e-08,1.0,1.0,,,,,,
q,beta_route,6,0.0,20.0,,,,,500,2.1347703160756737e-08,2.1347703160756737e-08,1.0,1.0,,,,,,
q,beta_route,7,0.0,20.0,,,,,100,2.140465532061986e-06,1.2676347486695327e-06,1.0,1.0,,,,,,
q,beta_route,7,0.0,20.0,,,,,500,2.140465532061986e-06,4.7253779511535754e-07,1.0,1.0,,,,,,
