construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,9,0.0,20.0,,,,,500,0.032738296027034375,0.031815531640062567,1.0,1.0,,,,,,
q,beta_route,10,0.0,20.0,,,,,100,0.014811406328783971,0.014811406328783971,1.0,1.0,,,,,,
q,beta_route,10,0.0,20.0,,,,,500,0.0267938197523101,0.026392251758116103,1.0,1.0,,,,,,
q,beta_route,11,0.0,20.0,,,,,100,0.012321162038078981,0.01156615685698792,1.0,1.0,,,,,,
q,beta_route,11,0.0,20.0,,,,,500,0.022767048441942883,0.022267297503394623,1.0,1.0,,,,,,
q,beta_route,16,0.0,5.0,,,,,100,1.3182500253431093,1.294643829558511,0.3184257602862254,0.4787234042553192,,,,,,
q,beta_route,16,0.0,5.0,,,,,500,4.102131114260985,4.102131114260985,0.3305170665765461,0.5607287449392713,,,,,,
q,beta_route,17,0.0,5.0,,,,,100,1.1990411362396107,1.1975415743481723,0.8326771653543307,0.1595744680851064,,,,,,
q,beta_route,17,0.0,5.0,,,,,500,3.5241822847546187,3.5241822847546187,0.8332187070151307,0.18016194331983806,,,,,,
q,beta_route,18,0.0,5.0,,,,,100,0.7252726421763567,0.7252726421763567,0.504424778761062,0.20430107526881722,,,,,,
q,beta_route,18,0.0,5.0,,,,,500,2.9875851489192677,2.9875851489192677,0.36593591905564926,0.31237322515212984,,,,,,
q,beta_route,19,0.0,5.0,,,,,100,1.0113400404709012,1.0113400404709012,0.8400702987697716,0.0,,,,,,
q,beta_route,19,0.0,5.0,,,,,500,3.264249654426149,3.2265790690376015,0.8346244526776693,0.0,,,,,,
q,beta_route,12,0.0,20.0,,,,,100,0.015255732132364752,0.015255732132364752,1.0,1.0,,,,,,
q,beta_route,12,0.0,20.0,,,,,500,0.02475729471774768,0.023110518979868377,1.0,1.0,,,,,,
q,beta_route,13,0.0,20.0,,,,,100,0.01519081994321092,0.014922908376766575,1.0,1.0,,,,,,
q,beta_route,13,0.0,20.0,,,,,500,0.016159055420092328,0.010481606186669712,1.0,1.0,,,,,,
q,beta_route,14,0.0,20.0,,,,,100,0.016693515065380693,0.016465745726277292,1.0,1.0,,,,,,
q,beta_route,14,0.0,20.0,,,,,500,0.02837384931891407,0.02687465442294723,1.0,1.0,,,,,,
q,beta_route,15,0.0,20.0,,,,,100,0.014827195076015043,0.014827195076015043,1.0,1.0,,,,,,
q,beta_route,15,0.0,20.0,,,,,500,0.02406131058193517,0.015457041883190747,1.0,1.0,,,,,,
q,beta_route,16,0.0,10.0,,,,,100,1.3182500253431093,1.294643829558511,0.3184257602862254,0.4787234042553192,,,,,,
q,beta_route,16,0.0,10.0,,,,,500,4.102131114260985,4.102131114260985,0.3305170665765461,0.5607287449392713,,,,,,
