construction,sweep,beta,beta_max,sigma,dim,rho,T,max_err_mean,final_err_mean,greedy_agree_mean,select_agree_mean,max_cos_mean,diverged_mean,max_err_sem,final_err_sem,greedy_agree_sem,select_agree_sem,n
q,beta_x_dim,1000000.0,,,128.0,,500,,,0.6954208436897609,0.6925353847815291,0.2366523087078432,1.0,,,0.040954469598489175,0.04361645780693497,20
q,beta_x_dim,1000000.0,,,256.0,,100,,,0.671748216718338,0.6971805762129952,0.1697142247625794,1.0,,,0.03324762439210032,0.03856087788153323,20
q,beta_x_dim,1000000.0,,,256.0,,500,,,0.6941915562469058,0.6924356081599206,0.1697142247625794,1.0,,,0.04081434124172516,0.043276188122360275,20
q,beta_x_dim,1000000.0,,,512.0,,100,,,0.6710055470070344,0.6970889357095105,0.11945966216356807,1.0,,,0.033059510594530085,0.03980255595694903,20
q,beta_x_dim,1000000.0,,,512.0,,500,,,0.6940553363213671,0.6924323224659381,0.11945966216356807,1.0,,,0.040709408123951484,0.04357098603429319,20
q,beta_x_dim,1000000.0,,,1024.0,,100,,,0.6714492261614124,0.7028230361122585,0.09056164138314854,1.0,,,0.03019759176509739,0.03890542748092285,20
q,beta_x_dim,1000000.0,,,1024.0,,500,,,0.6941397730406281,0.6935413930059376,0.09056164138314854,1.0,,,0.04010963643079062,0.04335416476534219,20
q,beta_x_dim,1000000.0,,,2048.0,,100,,,0.6664662547885489,0.7049614004723246,0.06342080822861114,1.0,,,0.031664165809700676,0.035104348574126934,20
q,beta_x_dim,1000000.0,,,2048.0,,500,,,0.693208643142842,0.6939466569201016,0.06342080822861114,1.0,,,0.03999827396581115,0.04245542586150066,20
q,beta_x_dim,1000000.0,,,4096.0,,100,1.4146956412126297e+50,1.4146956412126297e+50,0.6317890008547693,0.6688837155854035,0.043835166987457354,0.9,4.4736604221442794e+49,4.4736604221442794e+49,0.02809977980116806,0.03764465222471413,20
q,beta_x_dim,1000000.0,,,4096.0,,500,,,0.6863435622812759,0.6872703633803773,0.043835166987457354,1.0,,,0.03848352040236488,0.04240648076856124,20
q,beta_x_dim,1000000.0,,,8192.0,,100,1.1917564918855642e+102,1.1917564918855642e+102,0.6776135915784116,0.7149087573758185,0.031054482512492553,0.3,9.970950181231328e+101,9.970950181231328e+101,0.0217590052815762,0.023520430685921325,20
q,beta_x_dim,1000000.0,,,8192.0,,500,,,0.687454389830997,0.694271386284955,0.031054482512492553,1.0,,,0.03501555696442421,0.03765532817794943,20
q,beta_x_dim,1000000.0,,,16384.0,,100,227.982749376291,223.07791871047112,0.7615095375664565,0.7864181151305646,0.021380935793739144,0.0,70.278481421422,67.62963705923582,0.025255588334326277,0.03122058940530743,20
q,beta_x_dim,1000000.0,,,16384.0,,500,,,0.6953006724282688,0.7063294698420477,0.021380935793739144,1.0,,,0.029190216297317162,0.03161963664139772,20
q,beta_x_noise,10.0,,0.0,,,100,0.008437658641492301,0.00842771171124361,1.0,1.0,0.0,0.0,0.0006183318024968615,0.0006206418624461347,0.0,0.0,20
q,beta_x_noise,10.0,,0.0,,,500,0.08406952947867735,0.08321081685443223,1.0,1.0,0.0,0.0,0.006127853237878298,0.00622463839647973,0.0,0.0,20
q,beta_x_noise,10.0,,1e-05,,,100,0.008456486454924004,0.008442542480902235,1.0,1.0,0.0,0.0,0.0006364982645090817,0.000636734856359256,0.0,0.0,20
q,beta_x_noise,10.0,,1e-05,,,500,0.0846264209809841,0.08375780631671947,1.0,1.0,0.0,0.0,0.006176509205388059,0.0062695850727659454,0.0,0.0,20
q,beta_x_noise,10.0,,0.0001,,,100,0.0094781188882358,0.009440626965228415,0.9994746059544658,0.9994623655913978,0.0,0.0,0.0007861402103828658,0.0007833089716132116,0.0005253940455341509,0.00053763440860215,20
q,beta_x_noise,10.0,,0.0001,,,500,0.09154164030276041,0.09064950916555511,0.9998990238976775,0.9998985801217039,0.0,0.0,0.007092626158154858,0.007141663105941049,0.00010097610232244699,0.00010141987829613928,20
q,beta_x_noise,10.0,,0.001,,,100,0.045876431306364776,0.04114426779899786,0.9947498249150166,0.9951953665908079,0.0,0.0,0.003270884559328023,0.00351634671681338,0.002146334947986275,0.001979717753363723,20
q,beta_x_noise,10.0,,0.001,,,500,0.2325283488005046,0.217867061518881,0.998990393810266,0.9989872366818027,0.0,0.0,0.030207138474864875,0.030952703280138282,0.0004134438289308552,0.0004027032957851614,20
q,beta_x_noise,10.0,,0.01,,,100,0.4430699113634711,0.39606287880425894,0.8938103405477106,0.9008680744788174,0.0,0.0,0.030426749449634645,0.031213328988425933,0.01592000093628779,0.016494677509820033,20
q,beta_x_noise,10.0,,0.01,,,500,1.9384006318383669,1.7426001522805756,0.9035531182190895,0.9054997905500709,0.0,0.0,0.23184975554990195,0.24483099827556817,0.03335755806291065,0.03070292061922027,20
q,beta_x_noise,10.0,,0.03,,,100,1.3007058032363699,1.1472071369092691,0.6760936141918927,0.6871005383411679,0.0,0.0,0.09011407037109467,0.0864973798010507,0.03342219807639739,0.030427966883646608,20
q,beta_x_noise,10.0,,0.03,,,500,5.316883277204779,4.51734774928404,0.6699444086357379,0.6837010773662733,0.0,0.0,0.6656278895528414,0.6462772882788108,0.05614393682171585,0.051300979097127816,20
q,beta_x_noise,10.0,,0.1,,,100,3.7544290277047567,3.267301452318006,0.44701223461943407,0.4566754435699825,0.0,0.0,0.24568382749618647,0.2716013304775006,0.03162191334401846,0.027176882827211007,20
q,beta_x_noise,10.0,,0.1,,,500,73.69786160289493,48.79779792393331,0.4195640585411507,0.4432268430832539,0.0,0.0,16.69702826276284,9.763857917748227,0.027644764037644626,0.020794169179071387,20
q,beta_x_noise,10.0,,0.3,,,100,207.54037150864514,91.64433502335245,0.36861122622296316,0.34898554912840873,0.0,0.0,105.4194961992992,37.32139580958146,0.008194668112739042,0.014490987249036472,20
q,beta_x_noise,10.0,,0.3,,,500,301616.387555191,160372.1083286985,0.36251813748975553,0.35183948419277034,0.0,0.0,179589.11556415787,129075.01446895604,0.004040325570692218,0.007183246075176975,20
q,beta_x_noise,20.0,,0.0,,,100,4.743608287474665e-06,3.4924175972103623e-06,1.0,1.0,0.0,0.0,1.780413542655712e-06,1.402255461234579e-06,0.0,0.0,20
q,beta_x_noise,20.0,,0.0,,,500,8.103814209352301e-06,4.510110494865272e-06,1.0,1.0,0.0,0.0,1.7330397630410871e-06,4.926000662457599e-07,0.0,0.0,20
q,beta_x_noise,20.0,,1e-05,,,100,0.00045353993163140997,0.00040483332196923497,1.0,1.0,0.0,0.0,3.211121808778024e-05,3.346406498147277e-05,0.0,0.0,20
q,beta_x_noise,20.0,,1e-05,,,500,0.00218647601162674,0.00199946416411243,1.0,1.0,0.0,0.0,0.00028487556493424926,0.0002989415320950725,0.0,0.0,20
q,beta_x_noise,20.0,,0.0001,,,100,0.004539450812517455,0.00405277538880712,0.9994746059544658,0.9994623655913978,0.0,0.0,0.00032395916162849067,0.00033703179967923793,0.000525394045534151,0.0005376344086021499,20
q,beta_x_noise,20.0,,0.0001,,,500,0.02185952482364337,0.01999570289964346,0.9998990238976775,0.9998985801217039,0.0,0.0,0.002846407418012254,0.002987142626602821,0.0001009761023224465,0.00010141987829613886,20
q,beta_x_noise,20.0,,0.001,,,100,0.04533216049716441,0.040492793976312856,0.9947498249150166,0.9951953665908079,0.0,0.0,0.0032135872917249454,0.003336597420451053,0.0021463349479862812,0.0019797177533637227,20
q,beta_x_noise,20.0,,0.001,,,500,0.21788989969377143,0.19954666266031632,0.998990393810266,0.9989872366818027,0.0,0.0,0.028297678208099326,0.029794194126599373,0.000413443828930855,0.00040270329578516223,20
q,beta_x_noise,20.0,,0.01,,,100,0.44782686506178193,0.40091504414390416,0.8945218494266826,0.9024525005405399,0.0,0.0,0.030842585436908387,0.03164013913889318,0.015894012331842622,0.01678895345307502,20
q,beta_x_noise,20.0,,0.01,,,500,2.0145135258907967,1.8254198777836645,0.9035516241133422,0.9052969483049524,0.0,0.0,0.24124497314147575,0.2533769118075996,0.033668571139539895,0.030963211119911033,20
q,beta_x_noise,20.0,,0.03,,,100,1.323064504322655,1.1690042901529547,0.6763655657032863,0.6871005383411679,0.0,0.0,0.09307732478116401,0.08927648919300092,0.03347497451387432,0.03022770711413525,20
q,beta_x_noise,20.0,,0.03,,,500,5.658569509343822,4.886067929581184,0.6681072168892468,0.6839057640340491,0.0,0.0,0.7134609313348448,0.6939422686190839,0.05668771112460975,0.05170277265256679,20
q,beta_x_noise,20.0,,0.1,,,100,4.780797964703496,4.252503703771051,0.473316952582964,0.4859048377411554,0.0,0.0,0.4844323699747785,0.5185290055051728,0.03733600249065165,0.03031338067370208,20
q,beta_x_noise,20.0,,0.1,,,500,75.98270206071933,51.11183981728868,0.42508411257556855,0.44566072978000426,0.0,0.0,17.31491027467321,15.737461599334614,0.02514138094862046,0.018940733254015844,20
q,beta_x_noise,20.0,,0.3,,,100,286.89812214734667,207.5123423211371,0.3657270294203954,0.37447473387895147,0.0,0.0,125.42437414842217,97.59062416459358,0.00877441726065601,0.013258708920916941,20
q,beta_x_noise,20.0,,0.3,,,500,3201303.877987792,2473363.174244566,0.35898602584567924,0.35619048819233956,0.0,0.0,2806989.7754665776,2329459.595257931,0.004712687743039466,0.006858446455416833,20
q,beta_x_noise,50.0,,0.0,,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.0,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,beta_x_noise,50.0,,0.0,,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.0,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,beta_x_noise,50.0,,1e-05,,,100,0.00045356422120053,0.00040484353809079,1.0,1.0,0.0,0.0,3.2103113616588056e-05,3.3458939233194295e-05,0.0,0.0,20
q,beta_x_noise,50.0,,1e-05,,,500,0.0021864201658520653,0.001999769150123645,1.0,1.0,0.0,0.0,0.00028481738783027504,0.0002988068903547417,0.0,0.0,20
q,beta_x_noise,50.0,,0.0001,,,100,0.0045394908848930045,0.004052850928788565,0.9994746059544658,0.9994623655913978,0.0,0.0,0.0003239527413196767,0.00033701503490191873,0.000525394045534151,0.0005376344086021499,20
q,beta_x_noise,50.0,,0.0001,,,500,0.021859907425124413,0.01999624090264632,0.9998990238976775,0.9998985801217039,0.0,0.0,0.002846334210357041,0.002987092266670164,0.0001009761023224465,0.00010141987829613886,20
q,beta_x_noise,50.0,,0.001,,,100,0.04533600036684142,0.040499642132077886,0.9947498249150166,0.9951953665908079,0.0,0.0,0.003213609627558514,0.0033354932232622226,0.002146334947986275,0.001979717753363723,20
q,beta_x_noise,50.0,,0.001,,,500,0.21793383709533248,0.19956686552351596,0.998990393810266,0.9989872366818027,0.0,0.0,0.02829638830943911,0.02980227156224276,0.0004134438289308552,0.0004027032957851614,20
q,beta_x_noise,50.0,,0.01,,,100,0.4487993862433643,0.40147314965376396,0.8949660222309921,0.9029788163300136,0.0,0.0,0.03092720274023477,0.0316571979711082,0.015819888040321507,0.016732273601894332,20
q,beta_x_noise,50.0,,0.01,,,500,2.018047231021531,1.8273994642418974,0.9037038656116103,0.9050943138517576,0.0,0.0,0.24168900546219552,0.2540919635240698,0.033667158926200404,0.03095139489946575,20
q,beta_x_noise,50.0,,0.03,,,100,1.3260143459468918,1.1694657901532157,0.6766294887706075,0.6876268541306415,0.0,0.0,0.09334867700853983,0.08918065029504905,0.0336089294342109,0.030248926013970133,20
q,beta_x_noise,50.0,,0.03,,,500,5.678152690455532,4.903831558489183,0.6679905507218151,0.6837031287513454,0.0,0.0,0.7194079211415223,0.7000414585323558,0.056642112896155214,0.05166013740145163,20
q,beta_x_noise,50.0,,0.1,,,100,5.695864596481171,5.018290493173177,0.48936990184527673,0.4954926910619032,0.0,0.0,0.6927521845986411,0.7271576446264648,0.03751752763667608,0.03113635792765222,20
q,beta_x_noise,50.0,,0.1,,,500,98.47617508233687,69.4122730407903,0.4382516865722752,0.4494915663640455,0.0,0.0,28.01087773764579,26.57293271461437,0.02295740438653087,0.017932778295460465,20
q,beta_x_noise,50.0,,0.3,,,100,467.2579152155372,283.18776552396,0.36215042354547083,0.3722734430747275,0.0,0.0,237.93749393756121,138.54620990262703,0.00929996125968028,0.013952790919715173,20
q,beta_x_noise,50.0,,0.3,,,500,5531034.532776746,3840578.9019628726,0.3584972967785539,0.3547638431791673,0.0,0.0,3314954.9544570567,2518814.9580103783,0.005038164772996709,0.007629257425838857,20
q,beta_x_noise,100.0,,0.0,,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.0,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,beta_x_noise,100.0,,0.0,,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.0,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,beta_x_noise,100.0,,1e-05,,,100,0.00045356444949959005,0.00040484460222863004,1.0,1.0,0.0,0.0,3.2103128748121926e-05,3.345872939079054e-05,0.0,0.0,20
q,beta_x_noise,100.0,,1e-05,,,500,0.00218642701760574,0.0019997724670124998,1.0,1.0,0.0,0.0,0.00028481704053892094,0.00029880821375294684,0.0,0.0,20
q,beta_x_noise,100.0,,0.0001,,,100,0.004539515467710685,0.004052957958617965,0.9994746059544658,0.9994623655913978,0.0,0.0,0.0003239546394642333,0.0003369946303506255,0.000525394045534151,0.0005376344086021499,20
q,beta_x_noise,100.0,,0.0001,,,500,0.02186059262742996,0.019996575828376197,0.9998990238976775,0.9998985801217039,0.0,0.0,0.002846301128683683,0.002987225983322049,0.0001009761023224465,0.00010141987829613886,20
q,beta_x_noise,100.0,,0.001,,,100,0.04534287910792469,0.04051068477237953,0.9947498249150166,0.9951953665908079,0.0,0.0,0.0032136904559324367,0.003333818970623203,0.0021463349479862786,0.001979717753363727,20
q,beta_x_noise,100.0,,0.001,,,500,0.21804581454131497,0.19960189391029565,0.998990393810266,0.9989872366818027,0.0,0.0,0.028313278624776637,0.029816606857318854,0.0004134438289308585,0.0004027032957851623,20
q,beta_x_noise,100.0,,0.01,,,100,0.4493064600385372,0.4015033170299388,0.894787169035749,0.9024469014363966,0.0,0.0,0.030967984397493792,0.03168258103318777,0.01587591804127516,0.016667268615843285,20
q,beta_x_noise,100.0,,0.01,,,500,2.020593078799821,1.8286348205411596,0.9035350680395521,0.9046884298646842,0.0,0.0,0.24226842720757177,0.2549565191660186,0.03368684284555236,0.031013785238972656,20
q,beta_x_noise,100.0,,0.03,,,100,1.3260522244955644,1.1682362764731136,0.6772474025264452,0.6876211346156564,0.0,0.0,0.09320999920531649,0.08894453292651969,0.03351963557275483,0.029912273695332565,20
q,beta_x_noise,100.0,,0.03,,,500,5.679177764419743,4.913437700934263,0.6681428501168951,0.6838035229371056,0.0,0.0,0.7217579610747463,0.7021645016733994,0.05659054584982342,0.051771519473809466,20
q,beta_x_noise,100.0,,0.1,,,100,5.803386605896636,5.049976180636009,0.4960448359596894,0.5057548647288898,0.0,0.0,0.6800947597497001,0.7096840584068635,0.03718715215211871,0.0324683418822432,20
q,beta_x_noise,100.0,,0.1,,,500,88.69417217955045,56.430309284005396,0.4379960296316323,0.4529289827689177,0.0,0.0,21.426218770319686,16.698637161925408,0.023015575305537415,0.01758559975255109,20
q,beta_x_noise,100.0,,0.3,,,100,566.0360718348297,358.2409762524625,0.3617584637588131,0.37494506647987275,0.0,0.0,267.4021978327918,162.01716726107063,0.008156618666479112,0.013825857832311734,20
q,beta_x_noise,100.0,,0.3,,,500,11090862.294921689,5082160.968602041,0.36020352924046184,0.35526683729680364,0.0,0.0,6956103.97943561,3280626.4500639285,0.006498396577369369,0.00678960839771641,20
q,beta_x_noise,1000.0,,0.0,,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.0,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,beta_x_noise,1000.0,,0.0,,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.0,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,beta_x_noise,1000.0,,1e-05,,,100,0.000453568675224535,0.00040486374791284997,1.0,1.0,0.0,0.0,3.210342226754619e-05,3.3454990793136326e-05,0.0,0.0,20
q,beta_x_noise,1000.0,,1e-05,,,500,0.00218655093175372,0.00199983301422789,1.0,1.0,0.0,0.0,0.0002848110875953051,0.00029883227569353865,0.0,0.0,20
q,beta_x_noise,1000.0,,0.0001,,,100,0.004540115796461155,0.0040548324081111945,0.9994746059544658,0.9994623655913978,0.0,0.0,0.0003239910448890337,0.0003366600842240026,0.000525394045534151,0.0005376344086021499,20
q,beta_x_noise,1000.0,,0.0001,,,500,0.021872988166585318,0.020003191751183237,0.9998990238976775,0.9998985801217039,0.0,0.0,0.00284605788373045,0.0029898198812096997,0.0001009761023224465,0.00010141987829613886,20
q,beta_x_noise,1000.0,,0.001,,,100,0.045401960625352566,0.040550250868108303,0.9947498249150166,0.9951953665908079,0.0,0.0,0.0032186838193701793,0.0033311622878017615,0.002146334947986275,0.001979717753363723,20
q,beta_x_noise,1000.0,,0.001,,,500,0.21876036371078586,0.1999145712973201,0.998990393810266,0.9989872366818027,0.0,0.0,0.02849206005406911,0.02998219610027053,0.0004134438289308552,0.0004027032957851614,20
q,beta_x_noise,1000.0,,0.01,,,100,0.4491079858698733,0.40092154574549876,0.894781451127915,0.9029788163300138,0.0,0.0,0.03091997032344997,0.03166215044143406,0.01595512239185362,0.016643038574848532,20
q,beta_x_noise,1000.0,,0.01,,,500,2.021078425449228,1.828407681778663,0.9035175026682734,0.9047898489134718,0.0,0.0,0.24267092708621882,0.2558642508680491,0.03364809513571407,0.030864264249730558,20
q,beta_x_noise,1000.0,,0.03,,,100,1.3255343997543665,1.166953611626852,0.6770621044140424,0.6886850848137323,0.0,0.0,0.0937181598125794,0.08882145969922238,0.033535297273684615,0.029587808399042136,20
q,beta_x_noise,1000.0,,0.03,,,500,5.663128134353052,4.91660947168894,0.667872578913286,0.6845124372272091,0.0,0.0,0.7190806437396359,0.7012842416505483,0.05662815730639956,0.05149395054502971,20
q,beta_x_noise,1000.0,,0.1,,,100,5.983826895756573,5.073290358174827,0.49819967103240137,0.5095237725030849,0.0,0.0,0.6546030940797091,0.6834502694825795,0.0352371194141726,0.03155708519200043,20
q,beta_x_noise,1000.0,,0.1,,,500,111.21939573030386,71.81124809672689,0.4376672434507496,0.4535360540958944,0.0,0.0,26.373614016744032,21.251371141557144,0.023913479340101223,0.01778599967183862,20
q,beta_x_noise,1000.0,,0.3,,,100,526.3820697080322,326.79520998305213,0.36368667943593624,0.37282787479575963,0.0,0.0,213.94084668486397,161.4712894440882,0.006678479148915267,0.01616133978684315,20
q,beta_x_noise,1000.0,,0.3,,,500,51061467.04168162,15310010.089319909,0.36076276739509494,0.35860528409590764,0.0,0.0,34923440.19385002,10827498.78134265,0.00645251897858836,0.007859323358649792,20
q,beta_x_noise,1000000.0,,0.0,,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.0,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,beta_x_noise,1000000.0,,0.0,,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.0,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,beta_x_noise,1000000.0,,1e-05,,,100,0.000453983941739485,0.000405064014556125,1.0,1.0,0.0,0.0,3.220986670599649e-05,3.349601356538756e-05,0.0,0.0,20
q,beta_x_noise,1000000.0,,1e-05,,,500,0.0021924079905733347,0.002002882494530845,1.0,1.0,0.0,0.0,0.0002855643326174116,0.00030106054763202504,0.0,0.0,20
q,beta_x_noise,1000000.0,,0.0001,,,100,0.0045447643527331254,0.004055282419895005,0.9994746059544658,0.9994623655913978,0.0,0.0,0.0003249169613386701,0.0003375633581826671,0.000525394045534151,0.0005376344086021499,20
q,beta_x_noise,1000000.0,,0.0001,,,500,0.02191630083877853,0.020014061476381656,0.9998990238976775,0.9998985801217039,0.0,0.0,0.0028529986489742435,0.003008878861015441,0.0001009761023224465,0.00010141987829613886,20
q,beta_x_noise,1000000.0,,0.001,,,100,0.04539755946021232,0.04050931931039997,0.9947498249150166,0.9951953665908079,0.0,0.0,0.0032219068758589627,0.003344638224498548,0.002146334947986275,0.0019797177533637236,20
q,beta_x_noise,1000000.0,,0.001,,,500,0.21869704332929635,0.19970476240649632,0.998990393810266,0.9989872366818027,0.0,0.0,0.028462321679660875,0.03001615291706179,0.00041344382893085516,0.0004027032957851633,20
q,beta_x_noise,1000000.0,,0.01,,,100,0.4492483778594637,0.4008743161717196,0.8946063197794036,0.9024469014363966,0.0,0.0,0.03092864930862993,0.03172277653739355,0.016000455509854006,0.016667268615843285,20
q,beta_x_noise,1000000.0,,0.01,,,500,2.0209954089945303,1.8278657027054463,0.9035176045540521,0.9047902586907579,0.0,0.0,0.2427052955635614,0.25595869299192325,0.03359821685438669,0.030805544451000002,20
q,beta_x_noise,1000000.0,,0.03,,,100,1.3262845460186852,1.1671943738940045,0.6770557582613024,0.6892169997073493,0.0,0.0,0.09377297686578548,0.08899485199447842,0.03358389473360713,0.029615361764628676,20
q,beta_x_noise,1000000.0,,0.03,,,500,5.661369143625139,4.919887042261268,0.6675350731399248,0.6846128305834605,0.0,0.0,0.7194678417665544,0.7015375741129344,0.05665739862883364,0.051484478925192124,20
q,beta_x_noise,1000000.0,,0.1,,,100,6.022761731822813,5.081444693538523,0.4981019200789548,0.5095237725030849,0.0,0.0,0.6614408788471763,0.6858070194075631,0.03531241383728652,0.03155708519200043,20
q,beta_x_noise,1000000.0,,0.1,,,500,115.11404911813865,74.48189946145145,0.43864668778773125,0.4547504228567158,0.0,0.0,26.814833303116657,21.693835153936188,0.023646202918068127,0.01769840766090172,20
q,beta_x_noise,1000000.0,,0.3,,,100,516.8324027026418,313.34248028015656,0.36359588950321975,0.37449177201306505,0.0,0.0,213.6678542111076,162.02467682812124,0.00677050114848613,0.016264506451897167,20
q,beta_x_noise,1000000.0,,0.3,,,500,52136185.75512297,15227465.144201264,0.36317554623253046,0.36245862357108505,0.0,0.0,36290456.952675134,11276935.387476915,0.00648225351881507,0.007262688634423508,20
q,dual_x_dim,50.0,,0.0,16.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.634593137311432,0.0,1.7989899128600759e-06,1.414899787715015e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,16.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.634593137311432,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,24.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.5441336563940811,0.0,1.7989899128600754e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,24.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.5441336563940811,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,32.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.45181358479635786,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,32.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.45181358479635786,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,64.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.3383318772022451,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,64.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.3383318772022451,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,128.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.2366523087078432,0.0,1.7989899128600754e-06,1.414899787715015e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,128.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.2366523087078432,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,256.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.1697142247625794,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,256.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.1697142247625794,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,512.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.11945966216356807,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,512.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.11945966216356807,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,1024.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.09056164138314854,0.0,1.7989899128600754e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,1024.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.09056164138314854,0.0,2.0198884897933645e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,4096.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.043835166987457354,0.0,1.7989899128600754e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,4096.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.043835166987457354,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,16384.0,,100,4.52079225250028e-06,3.231372520438869e-06,1.0,1.0,0.021380935793739144,0.0,1.7989899128600759e-06,1.4148997877150148e-06,0.0,0.0,20
q,dual_x_dim,50.0,,0.0,16384.0,,500,5.852025472804015e-06,1.529464103988687e-06,1.0,1.0,0.021380935793739144,0.0,2.019888489793365e-06,5.549945918386052e-07,0.0,0.0,20
q,dual_x_dim,50.0,,1e-05,16.0,,100,0.0021081832572911498,0.0019365977499983598,0.9999124343257442,1.0,0.634593137311432,0.0,0.0004351779810104386,0.0004338320736267676,8.756567425568894e-05,0.0,20
q,dual_x_dim,50.0,,1e-05,16.0,,500,0.00753130445795318,0.006589955346971881,0.999983170649613,1.0,0.634593137311432,0.0,0.001369553805321327,0.0013698990454416192,1.68293503870845e-05,0.0,20
q,dual_x_dim,50.0,,1e-05,24.0,,100,0.00073386530929194,0.00066993153801987,1.0,1.0,0.5441336563940811,0.0,4.626511523062004e-05,5.161367765293078e-05,0.0,0.0,20
q,dual_x_dim,50.0,,1e-05,24.0,,500,0.003421230713262865,0.0030170106616124953,1.0,1.0,0.5441336563940811,0.0,0.0004177324512477073,0.0004512067452373191,0.0,0.0,20
q,dual_x_dim,50.0,,1e-05,32.0,,100,0.000613711101729585,0.0005582654984189001,1.0,1.0,0.45181358479635786,0.0,3.481782583028262e-05,3.84386470172783e-05,0.0,0.0,20
q,dual_x_dim,50.0,,1e-05,32.0,,500,0.0032099594944788603,0.0027965355835804047,1.0,1.0,0.45181358479635786,0.0,0.00036053781554104195,0.00039738343772746345,0.0,0.0,20
q,dual_x_dim,50.0,,1e-05,64.0,,100,0.000527572875884535,0.000471393651675955,1.0,1.0,0.3383318772022451,0.0,3.1231168794457733e-05,3.070347218415771e-05,0.0,0.0,20
