layer,head,query_token,BOS,ctx_0,ctx_1,ctx_2,ctx_3,QCUR,S1,A2,R,QNXT,S3,A0,S3,A1,S3,A2,S3,A3,SEL,A2,UPD
3,1,UPDATE,0.0005412094760686159,0.0005697322776541114,0.0004641581326723099,0.0004903356893919408,0.0005039621028117836,0.0005067122401669621,0.0005574961542151868,0.0005015300703234971,0.5729765295982361,0.4183397591114044,0.000595886551309377,0.00046464038314297795,0.0004104940453544259,0.0004170691827312112,0.00036558666033670306,0.0003687725111376494,0.00038863980444148183,0.0003262289392296225,0.0006379028200171888,0.0002847278374247253,0.000288669514702633
3,2,SELECT,0.0007751634111627936,0.0009298296645283699,0.0012029770296067,0.001356468303129077,0.0012726784916594625,0.001362526323646307,0.002194135682657361,0.002390525070950389,0.0068069458939135075,0.007399117108434439,0.08440309762954712,0.10087569057941437,0.08337849378585815,0.1305394321680069,0.122178815305233,0.15324023365974426,0.12741129100322723,0.15214912593364716,0.02013345994055271,0.0,0.0
3,2,UPDATE,0.009830718860030174,0.009934029541909695,0.008594240993261337,0.008871806785464287,0.009062336757779121,0.0094069242477417,0.009946571663022041,0.01007157377898693,0.37626028060913086,0.329103022813797,0.01782790571451187,0.022586718201637268,0.01603171043097973,0.019039709120988846,0.01705281250178814,0.023560933768749237,0.019553350284695625,0.02179972268640995,0.01348154153674841,0.023167291656136513,0.024816785007715225
3,3,SELECT,0.0033292092848569155,0.004972591530531645,0.0057445308193564415,0.006066993810236454,0.006043093744665384,0.0062859863974153996,0.009457947686314583,0.01024994533509016,0.020599273964762688,0.024606285616755486,0.0871768593788147,0.06600550562143326,0.0898112803697586,0.09774666279554367,0.10254967957735062,0.09533344954252243,0.0965552106499672,0.09396626800298691,0.1734991818666458,0.0,0.0
3,3,UPDATE,0.13892798125743866,0.13057267665863037,0.09509596973657608,0.08917932957410812,0.10654202848672867,0.10068298131227493,0.05364027991890907,0.05265945941209793,0.10791043937206268,0.08254294097423553,0.003780556609854102,0.0034764688462018967,0.002780493116006255,0.002614053897559643,0.0032942823600023985,0.002973314607515931,0.002484812866896391,0.0024403671268373728,0.009141785092651844,0.0031355039682239294,0.006124291568994522
3,4,SELECT,0.05597105249762535,0.06980205327272415,0.0673276036977768,0.06536195427179337,0.06252419948577881,0.062084294855594635,0.0662434846162796,0.07210720330476761,0.024735556915402412,0.021717531606554985,0.04707450047135353,0.050256602466106415,0.045484431087970734,0.05673385411500931,0.04784730076789856,0.05123189091682434,0.05500077083706856,0.0568525530397892,0.02164308726787567,0.0,0.0
3,4,UPDATE,0.0048921373672783375,0.00600461894646287,0.00346773280762136,0.0030636172741651535,0.003105683485046029,0.0028188477735966444,0.002646464155986905,0.002473487053066492,0.44952064752578735,0.4847843647003174,0.0023940892424434423,0.0017879066290333867,0.0016247505554929376,0.0018558603478595614,0.0015345471911132336,0.001703173853456974,0.0015258403727784753,0.0022253012284636497,0.005438556894659996,0.003483913838863373,0.013648496940732002
3,5,SELECT,0.0008542510913684964,0.0009120239410549402,0.001163391163572669,0.0011238764273002744,0.0009458073764108121,0.0009366163867525756,0.0022693185601383448,0.0021994507405906916,0.0008361089276149869,0.0010009690886363387,0.04925251007080078,0.08915011584758759,0.059547681361436844,0.12347568571567535,0.11171617358922958,0.15817885100841522,0.13442456722259521,0.25124964118003845,0.010762951336801052,0.0,0.0
3,5,UPDATE,0.019984079524874687,0.023316677659749985,0.024665366858243942,0.024333307519555092,0.022581180557608604,0.022876696661114693,0.03195805102586746,0.033511970192193985,0.01774844154715538,0.01926390826702118,0.06442754715681076,0.058951057493686676,0.06764335930347443,0.06631801277399063,0.06997185200452805,0.07056589424610138,0.082247793674469,0.07506672292947769,0.06914779543876648,0.07669495791196823,0.05872533842921257
3,6,SELECT,0.013639125041663647,0.017818843945860863,0.01947459578514099,0.021647265180945396,0.020887669175863266,0.02139229327440262,0.02780577912926674,0.027184342965483665,0.042913127690553665,0.04090358689427376,0.08227840065956116,0.08369191735982895,0.08002016693353653,0.09489240497350693,0.09035958349704742,0.08527883142232895,0.09210207313299179,0.08345241844654083,0.05425754189491272,0.0,0.0
